year,ifs,cowcode,country.x,police,polity2_P4,additive_FA,additive_FA_lagged,gdp_WDI_log10,gdp_WDI,pop_WDI_log10,pop_WDI,cameo_protests,trade_WDI,lji_LS,repress_index,repress_index_lagged,geocode,countryname,auton,author
2006,IND,750,India,1,9,0,0,12.11062674,1290000000000,9.06650717,1165486291,782,45.7244805,0.689700007,8,8,India,India,0,1
2006,ITA,325,Italy/Sardinia,1,10,6,7,12.34317021,2200000000000,7.764504749,58143979,19,53.16817918,0.706200004,2,1,Italy,Italy,1,1
2006,MAR,600,Morocco,1,-6,4,3,10.89511646,78544623311,7.488616744,30804683,4,71.49628678,0.300399989,4,5,Morocco,Morocco,0,0
2006,MEX,70,Mexico,1,8,1,3,12.01153238,1030000000000,8.031651411,107560153,330,56.09272463,0.49149999,7,5,Mexico,Mexico,0,1
2006,MOZ,541,Mozambique,1,5,5,5,9.928049712,8473243992,7.323872873,21080110,1,64.30396242,0.3125,3,3,Mozambique,Mozambique,0,0
2006,MYS,820,Malaysia,1,3,4,5,11.33506656,216000000000,7.418333796,26201961,27,202.5771468,0.418900013,4,3,Malaysia,Malaysia,0,1
2006,NGA,475,Nigeria,1,4,2,2,11.43717006,274000000000,8.153931599,142538308,46,42.5665658,0.307300001,6,6,Nigeria,Nigeria,0,0
2006,NPL,790,Nepal,1,6,0,0,10.12420558,13310843466,7.416085937,26066693,536,44.76198776,0.398799986,8,8,Nepal,Nepal,0,1
2006,PHL,840,Philippines,0,8,0,1,11.21774444,165000000000,7.943932917,87888675,69,94.94082815,0.486000001,8,7,Philippines,Philippines,1,1
2006,SDN,625,Sudan,1,-4,1,1,10.7084753,51106401195,7.500535917,31661823,9,45.7449141,0.1039,7,7,Sudan,Sudan,0,1
2006,SGP,830,Singapore,0,-2,5,6,11.27488491,188000000000,6.643587386,4401365,3,425.3633995,0.41170001,3,2,Singapore,Singapore,0,0
2006,SLV,92,El Salvador,1,7,5,5,10.24703099,17661638412,6.783860648,6079399,12,73.45558403,0.431499988,3,3,El Salvador,El Salvador,0,0
2006,TCD,483,Chad,1,-2,2,2,9.927494904,8462426393,7.019412258,10457124,3,95.91322863,0.027000001,6,6,Chad,Chad,0,0
2006,TMP,860,East Timor,1,7,6,5,9.570756894,3721833098,6.007078329,1016432,76,136.4863429,0.717999995,2,3,Timor-Leste,Timor-Leste,0,0
2006,USA,2,United States of America,0,10,4,4,13.16854757,14700000000000,8.474769582,298379912,0,26.90014861,0.985599995,4,4,United States,USA,1,1
2006,VEN,101,Venezuela,1,5,2,2,11.55647377,360000000000,7.428947428,26850194,26,58.66559156,0.347799987,6,6,Venezuela,Venezuela,0,1
2006,YSR,345,Yugoslavia,1,6,6,5,10.57924872,37953228465,6.869910156,7411569,0,76.90795002,0.179100007,2,3,Serbia,Yugoslavia,1,1
2007,ARG,160,Argentina,1,8,6,5,11.59432071,393000000000,7.598618669,39684295,66,40.94517062,0.487500012,2,3,Argentina,Argentina,0,1
2007,AUS,900,Australia,0,10,7,7,12.02641477,1060000000000,7.318639228,20827600,142,42.05143968,0.981000006,1,1,Australia,Australia,0,1
2007,AUT,305,Austria,0,10,7,7,11.59562958,394000000000,6.918841887,8295487,2,100.7332541,0.96390003,1,1,Austria,Austria,0,1
2007,BEL,211,Belgium,0,8,8,8,11.67676583,475000000000,7.02635755,10625700,4,152.4684469,0.950999975,0,0,Belgium,Belgium,0,1
2007,BEN,434,Benin,1,7,5,6,9.803868462,6366026796,6.927102979,8454793,1,57.8049633,0.387100011,3,2,Benin,Benin,0,1
2007,BGD,771,Bangladesh,1,-6,0,1,10.9914643,98053769823,8.154303364,142660376,83,39.94238265,0.242799997,8,7,Bangladesh,Bangladesh,0,0
2007,BGR,355,Bulgaria,1,9,6,6,10.68898917,48864017869,6.877678699,7545338,6,123.5919576,0.591300011,2,2,Bulgaria,Bulgaria,0,0
2007,BHR,692,Bahrain,1,-7,6,6,10.35452885,22621888298,6.015325799,1035919,21,137.7850506,0.215200007,2,2,Bahrain,Bahrain,0,0
2007,BRA,140,Brazil,1,8,4,2,12.29161524,1960000000000,8.27905166,190130443,68,25.29261137,0.522099972,4,6,Brazil,Brazil,0,1
2007,CAF,482,Central African Republic,1,-1,3,3,9.266246793,1846064167,6.623043469,4198010,1,37.58089902,0.192300007,5,5,Central African Republic,Cent. Af. Rep.,0,0
2007,CAN,20,Canada,0,10,6,6,12.20311995,1600000000000,7.517050999,32889025,14,66.45730751,0.978699982,2,2,Canada,Canada,0,1
2007,CHL,155,Chile,1,10,7,7,11.30664158,203000000000,7.218277977,16530195,50,76.4074155,0.930599988,1,1,Chile,Chile,0,0
2007,CIV,437,Cote D<U+0092>Ivoire,1,0,3,2,10.36245222,23038394864,7.282650136,19171237,0,89.43763142,0.245900005,5,6,Ivory Coast,Cote d'Ivoire,0,0
2007,COL,100,Colombia,1,7,0,0,11.41891749,262000000000,7.640854114,43737516,27,37.184368,0.411300004,8,8,Colombia,Colombia,0,1
2007,CUB,40,Cuba,0,-7,3,4,10.77436244,59478833619,7.051195834,11251122,6,37.96760966,0.155000001,5,4,Cuba,Cuba,0,0
2007,CZE,316,Czech Republic,0,9,7,7,11.31708926,208000000000,7.012787805,10298828,17,130.3729027,0.664900005,1,1,Czech Republic,Czech Rep.,0,1
2007,DEU,255,German Federal Republic,1,10,8,8,12.53454898,3420000000000,7.915222345,82266372,0,79.8744174,0.974300027,0,0,Germany,FRG/Germany,0,1
2007,DOM,42,Dominican Republic,1,8,4,3,10.67867095,47716760740,6.970293911,9338861,1,61.94723068,0.471599996,4,5,Dominican Republic,Dom. Rep.,0,0
2007,ECU,130,Ecuador,1,5,4,4,10.79806424,62815127109,7.15523146,14296557,52,62.58713843,0.44569999,4,4,Ecuador,Ecuador,0,0
2007,EGY,651,Egypt,1,-3,3,3,11.26857095,186000000000,7.893385133,78232126,40,65.07787325,0.292299986,5,5,Egypt,Egypt,0,0
2007,ESP,230,Spain,0,10,5,5,12.16462346,1460000000000,7.655395889,45226803,53,57.74760376,0.914900005,3,3,Spain,Spain,1,1
2007,FRA,220,France,1,9,7,7,12.42520316,2660000000000,7.80629006,64016225,35,56.42075658,0.66869998,1,1,France,France,0,0
2007,GHA,452,Ghana,0,8,5,5,10.41592667,26057135219,7.361046517,22963946,4,65.35432229,0.459100008,3,3,Ghana,Ghana,0,0
2007,GRC,350,Greece,1,10,5,5,11.52121787,332000000000,7.043302259,11048473,44,57.52437422,0.694999993,3,3,Greece,Greece,1,0
2007,GTM,90,Guatemala,1,8,6,5,10.58776362,38704692057,7.136730933,13700327,20,67.89849678,0.451000005,2,3,Guatemala,Guatemala,0,0
2007,HUN,310,Hungary,0,10,6,7,11.14038861,138000000000,7.002415763,10055780,49,155.346865,0.871599972,2,1,Hungary,Hungary,0,0
2007,IND,750,India,1,9,0,0,12.14268349,1390000000000,9.073061638,1183209472,684,45.68626868,0.689400017,8,8,India,India,0,1
2007,ITA,325,Italy/Sardinia,1,10,6,6,12.34958055,2240000000000,7.766697648,58438310,28,55.06145563,0.694100022,2,2,Italy,Italy,1,1
2007,MAR,600,Morocco,1,-6,4,4,10.91018936,81318500634,7.493648639,31163673,3,78.48717434,0.299299985,4,4,Morocco,Morocco,0,0
2007,MEX,70,Mexico,1,8,2,1,12.02137125,1050000000000,8.038105307,109170502,95,56.79527936,0.490799993,6,7,Mexico,Mexico,0,1
2007,MOZ,541,Mozambique,1,5,4,5,9.960392751,9128359829,7.335925363,21673316,2,63.19257388,0.311699986,4,3,Mozambique,Mozambique,0,0
2007,MYS,820,Malaysia,1,3,4,4,11.36159375,230000000000,7.426842468,26720370,47,192.4655064,0.415600002,4,4,Malaysia,Malaysia,0,1
2007,NGA,475,Nigeria,1,4,2,2,11.46489176,292000000000,8.165362982,146339977,33,39.33693151,0.307300001,6,6,Nigeria,Nigeria,0,0
2007,NPL,790,Nepal,1,6,3,0,10.13877467,13764950914,7.42131728,26382581,112,44.57927502,0.453399986,5,8,Nepal,Nepal,0,1
2007,SLV,92,El Salvador,1,7,4,5,10.25503713,17990247173,6.785743286,6105810,5,77.62105193,0.429899991,4,3,El Salvador,El Salvador,0,0
2007,SWE,380,Sweden,0,10,7,7,11.68866716,488000000000,6.961330524,9148092,0,89.40448032,0.966499984,1,1,Sweden,Sweden,0,1
2007,TCD,483,Chad,1,-2,4,2,9.941475388,8739274637,7.034147941,10818024,0,84.73102386,0.028100001,4,6,Chad,Chad,0,0
2007,TMP,860,East Timor,1,7,5,6,9.593042564,3917802729,6.015524052,1036392,15,138.6680339,0.6875,3,2,Timor-Leste,Timor-Leste,0,0
2007,USA,2,United States of America,0,10,5,4,13.17662078,15000000000000,8.478899962,301231207,0,27.95580207,0.985099971,3,4,United States,USA,1,1
2007,VEN,101,Venezuela,1,5,2,2,11.59291698,392000000000,7.435328415,27247610,91,56.19909548,0.335399985,6,6,Venezuela,Venezuela,0,1
2008,ARG,160,Argentina,1,8,5,6,11.61159268,409000000000,7.602929447,40080160,28,40.40267338,0.481999993,3,2,Argentina,Argentina,0,1
2008,AUS,900,Australia,0,10,7,7,12.04201998,1100000000000,7.327342584,21249200,116,42.8703327,0.979799986,1,1,Australia,Australia,0,1
2008,AUT,305,Austria,0,10,7,7,11.60192643,400000000000,6.920201409,8321496,6,102.0736827,0.961000025,1,1,Austria,Austria,0,1
2008,BEL,211,Belgium,0,8,7,8,11.67870226,477000000000,7.029788376,10709973,5,161.0884478,0.946799994,1,0,Belgium,Belgium,0,1
2008,BEN,434,Benin,1,7,6,5,9.824602128,6677319053,6.939365525,8696921,1,56.49791804,0.393400013,2,3,Benin,Benin,0,1
2008,BGD,771,Bangladesh,1,-6,1,0,11.01682867,104000000000,8.159278872,144304167,43,42.62091403,0.2403,7,8,Bangladesh,Bangladesh,0,0
2008,BGR,355,Bulgaria,1,9,6,6,10.71438469,51806552051,6.874630287,7492561,13,124.8448579,0.611500025,2,2,Bulgaria,Bulgaria,0,0
2008,BHR,692,Bahrain,1,-7,6,6,10.38082442,24033909574,6.047135014,1114641,10,145.882662,0.218400002,2,2,Bahrain,Bahrain,0,0
2008,BRA,140,Brazil,1,8,4,4,12.31319418,2060000000000,8.283369901,192030362,31,27.25756942,0.514100015,4,4,Brazil,Brazil,0,1
2008,BWA,571,Botswana,1,8,6,7,10.10564653,12754003367,6.28231367,1915639,2,96.71591034,0.920599997,2,1,Botswana,Botswana,0,1
2008,CAF,482,Central African Republic,1,-1,3,3,9.275077381,1883984742,6.63077009,4273366,0,34.43752181,0.196799994,5,5,Central African Republic,Cent. Af. Rep.,0,0
2008,CAN,20,Canada,0,10,6,6,12.20747279,1610000000000,7.521754005,33247118,11,67.19054669,0.977199972,2,2,Canada,Canada,0,1
2008,CHL,155,Chile,1,10,5,7,11.32170611,210000000000,7.222931173,16708258,56,80.78977343,0.926500022,3,1,Chile,Chile,0,0
2008,CIV,437,Cote D<U+0092>Ivoire,1,0,3,3,10.37335757,23624224724,7.292379451,19605569,7,87.27485334,0.246000007,5,5,Ivory Coast,Cote d'Ivoire,0,0
2008,COL,100,Colombia,1,7,0,0,11.43283786,271000000000,7.6459621,44254975,23,39.24449593,0.420899987,8,8,Colombia,Colombia,0,1
2008,CUB,40,Cuba,0,-7,4,3,10.79188337,61927474920,7.05064926,11236971,9,44.91722075,0.168200001,4,5,Cuba,Cuba,0,0
2008,CZE,316,Czech Republic,0,9,7,7,11.32858345,213000000000,7.016389898,10384603,17,124.2888316,0.664200008,1,1,Czech Republic,Czech Rep.,0,1
2008,DEU,255,German Federal Republic,1,10,7,8,12.53870817,3460000000000,7.914396565,82110097,0,81.52480473,0.973200023,1,0,Germany,FRG/Germany,0,1
2008,DOM,42,Dominican Republic,1,8,4,4,10.69239065,49248232211,6.975802754,9458075,3,61.39205309,0.469199985,4,4,Dominican Republic,Dom. Rep.,0,0
2008,ECU,130,Ecuador,1,5,4,4,10.82483085,66808366776,7.162437116,14535739,8,68.05694738,0.433699995,4,4,Ecuador,Ecuador,0,0
2008,EGY,651,Egypt,1,-3,2,3,11.29858674,199000000000,7.901109869,79636079,51,71.68062535,0.279900014,6,5,Egypt,Egypt,0,0
2008,ESP,230,Spain,0,10,6,5,12.16846213,1470000000000,7.662324322,45954106,24,55.98333004,0.915000021,2,3,Spain,Spain,1,1
2008,FRA,220,France,1,9,6,7,12.42630952,2670000000000,7.808717134,64374984,24,57.39708289,0.661800027,2,1,France,France,1,1
2008,GEO,372,Georgia,0,6,5,4,10.07772954,11959954745,6.585285736,3848449,71,87.02333171,0.370099992,3,4,Georgia,Georgia,1,0
2008,GHA,452,Ghana,0,8,5,5,10.45394961,28441310710,7.372245789,23563825,5,69.51422561,0.467400014,3,3,Ghana,Ghana,0,0
2008,GRC,350,Greece,1,10,4,5,11.51975976,331000000000,7.044455127,11077841,204,59.32971572,0.684800029,4,3,Greece,Greece,1,0
2008,GTM,90,Guatemala,1,8,6,6,10.60178439,39974623905,7.146327393,14006428,9,64.12522745,0.460099995,2,2,Guatemala,Guatemala,0,0
2008,HUN,310,Hungary,0,10,7,6,11.14496008,140000000000,7.001655325,10038188,28,158.1952772,0.876600027,1,2,Hungary,Hungary,0,0
2008,IND,750,India,1,9,0,0,12.15588539,1430000000000,9.079423574,1200669765,987,53.36822044,0.691600025,8,8,India,India,0,1
2008,ITA,325,Italy/Sardinia,1,10,7,6,12.34538353,2220000000000,7.769574715,58826731,40,54.4928758,0.689199984,1,2,Italy,Italy,1,1
2008,MEX,70,Mexico,1,8,2,2,12.02631259,1060000000000,8.044599613,110815271,55,57.77703093,0.4912,6,6,Mexico,Mexico,0,1
2008,MOZ,541,Mozambique,1,5,5,4,9.990948484,9793738055,7.347848829,22276596,9,62.2550663,0.310900003,3,4,Mozambique,Mozambique,0,0
2008,MYS,820,Malaysia,1,6,4,4,11.38208732,241000000000,7.435143421,27236006,22,176.6683248,0.412600011,4,4,Malaysia,Malaysia,0,1
2008,NGA,475,Nigeria,1,4,2,2,11.49331861,311000000000,8.176871197,150269623,27,40.79683535,0.315400004,6,6,Nigeria,Nigeria,0,0
2008,SGP,830,Singapore,0,-2,7,7,11.32043918,209000000000,6.684791161,4839396,7,437.3267149,0.369300008,1,1,Singapore,Singapore,0,0
2008,SLV,92,El Salvador,1,7,5,4,10.26606107,18452748847,6.787585431,6131764,1,80.66597394,0.433999985,3,4,El Salvador,El Salvador,0,0
2008,TCD,483,Chad,1,-2,2,4,9.954534727,9006057734,7.048581159,11183588,0,80.28966642,0.029200001,6,4,Chad,Chad,0,0
2008,USA,2,United States of America,0,10,6,5,13.17602756,15000000000000,8.483007803,304093966,0,29.88679806,0.984700024,2,3,United States,USA,1,1
2008,VEN,101,Venezuela,1,5,3,2,11.61525441,412000000000,7.441472544,27635832,14,51.82901238,0.324400008,5,6,Venezuela,Venezuela,0,1
2009,ARG,160,Argentina,1,8,5,5,11.58509622,385000000000,7.607270414,40482788,23,34.05712691,0.496600002,3,3,Argentina,Argentina,0,1
2009,AUS,900,Australia,0,10,6,7,12.05034882,1120000000000,7.336293589,21691700,98,45.79790421,0.978600025,2,1,Australia,Australia,0,1
2009,AUT,305,Austria,0,10,7,7,11.58526102,385000000000,6.921339057,8343323,4,87.06223097,0.957499981,1,1,Austria,Austria,0,1
2009,BEN,434,Benin,1,7,5,6,9.834602136,6832853927,6.951566168,8944708,5,51.84701003,0.40959999,3,2,Benin,Benin,0,1
2009,BGR,355,Bulgaria,1,9,6,6,10.69852413,49948693651,6.871832209,7444443,26,92.94110232,0.632099986,2,2,Bulgaria,Bulgaria,0,0
2009,BHR,692,Bahrain,1,-7,7,6,10.39171992,24644494681,6.073746203,1185076,8,117.9637254,0.217500001,1,2,Bahrain,Bahrain,0,0
2009,BLR,370,Belarus (Byelorussia),1,-7,3,4,10.73576796,54421180122,6.978032759,9506765,6,108.6356448,0.139699996,5,4,Belarus,Belarus,0,0
2009,BRA,140,Brazil,1,8,3,4,12.31264695,2050000000000,8.287547589,193886508,31,22.1059756,0.514699996,5,4,Brazil,Brazil,0,1
2009,BWA,571,Botswana,1,8,6,6,10.07107256,11778027466,6.290812971,1953498,3,86.68601991,0.916800022,2,2,Botswana,Botswana,0,1
2009,CAF,482,Central African Republic,1,-1,2,3,9.310856258,2045767418,6.637252003,4337625,0,31.49424649,0.207699999,6,5,Central African Republic,Cent. Af. Rep.,0,0
2009,CAN,20,Canada,0,10,8,6,12.19456706,1570000000000,7.526712597,33628895,11,58.62246509,0.974799991,0,2,Canada,Canada,0,1
2009,CIV,437,Cote D<U+0092>Ivoire,1,0,3,3,10.38725374,24392355457,7.302312461,20059147,3,90.77922973,0.255499989,5,5,Ivory Coast,Cote d'Ivoire,0,0
2009,COL,100,Colombia,1,7,1,0,11.43804052,274000000000,7.650793564,44750054,6,35.1416989,0.442099988,7,8,Colombia,Colombia,0,1
2009,CUB,40,Cuba,0,-7,4,4,10.79814101,62826231727,7.050252466,11226709,3,32.91398196,0.178299993,4,4,Cuba,Cuba,0,0
2009,CZE,316,Czech Republic,0,9,7,7,11.30720927,203000000000,7.018864202,10443936,2,113.4927688,0.675499976,1,1,Czech Republic,Czech Rep.,0,1
2009,DEU,255,German Federal Republic,1,10,8,7,12.51323225,3260000000000,7.913296135,81902307,0,71.2287129,0.971800029,0,1,Germany,FRG/Germany,0,1
2009,DOM,42,Dominican Republic,1,8,4,4,10.69648043,49714196906,6.981217561,9576737,7,50.61228261,0.4736,4,4,Dominican Republic,Dom. Rep.,0,0
2009,ECU,130,Ecuador,1,5,4,4,10.82728415,67186830557,7.169510558,14774424,12,52.10484902,0.421499997,4,4,Ecuador,Ecuador,0,0
2009,EGY,651,Egypt,1,-3,2,2,11.3184244,208000000000,7.909207159,81134798,39,56.55344464,0.26910001,6,6,Egypt,Egypt,0,0
2009,ESP,230,Spain,0,10,6,6,12.15180178,1420000000000,7.666171024,46362946,19,46.99487433,0.910600007,2,2,Spain,Spain,1,1
2009,FRA,220,France,1,9,7,6,12.4136484,2590000000000,7.810951534,64707040,70,50.46245085,0.649299979,1,2,France,France,1,1
2009,GEO,372,Georgia,0,6,6,5,10.06157894,11523354924,6.581428397,3814419,171,78.67341988,0.375200003,2,3,Georgia,Georgia,1,0
2009,GHA,452,Ghana,0,8,5,5,10.47449521,29819146310,7.38329354,24170940,1,71.59473853,0.479099989,3,3,Ghana,Ghana,0,0
2009,GRC,350,Greece,1,10,5,4,11.50066726,317000000000,7.045597437,11107017,115,47.74384654,0.692499995,3,4,Greece,Greece,1,0
2009,GTM,90,Guatemala,1,8,6,6,10.60406297,40184907609,7.155829668,14316263,10,57.10599333,0.475300014,2,2,Guatemala,Guatemala,0,0
2009,HUN,310,Hungary,0,10,7,7,11.11484441,130000000000,7.000982565,10022650,14,144.7680732,0.883099973,1,1,Hungary,Hungary,0,0
2009,IND,750,India,1,9,0,0,12.18875417,1540000000000,9.085549656,1217726215,732,46.27286964,0.695800006,8,8,India,India,0,1
2009,ITA,325,Italy/Sardinia,1,10,5,7,12.32181997,2100000000000,7.771553419,59095365,33,45.41876179,0.694199979,3,1,Italy,Italy,1,1
2009,MAR,600,Morocco,1,-6,5,4,10.95323083,89790590993,7.5041865,31929087,2,67.91510295,0.301200002,3,4,Morocco,Morocco,0,0
2009,MEX,70,Mexico,1,8,3,2,12.00272747,1010000000000,8.05101309,112463887,64,55.96776976,0.493900001,5,6,Mexico,Mexico,0,1
2009,MOZ,541,Mozambique,1,5,5,5,10.0175381,10412094590,7.359735147,22894710,3,64.94944903,0.311699986,3,3,Mozambique,Mozambique,0,0
2009,MYS,820,Malaysia,1,6,5,4,11.37546425,237000000000,7.443028797,27735040,47,162.5589705,0.409200013,3,4,Malaysia,Malaysia,0,1
2009,NGA,475,Nigeria,1,4,1,2,11.52689084,336000000000,8.188436097,154324933,35,36.05871041,0.335700005,7,6,Nigeria,Nigeria,0,0
2009,SLV,92,El Salvador,1,8,5,5,10.25690533,18067802272,6.789417539,6157686,0,66.07119117,0.441900015,3,3,El Salvador,El Salvador,0,0
2009,TCD,483,Chad,1,-2,2,2,9.972476193,9385905830,7.062963357,11560147,0,77.10946437,0.030400001,6,6,Chad,Chad,0,0
2009,USA,2,United States of America,0,10,5,6,13.16486716,14600000000000,8.486815051,306771529,0,24.64156346,0.984200001,3,2,United States,USA,1,1
2009,VEN,101,Venezuela,1,-3,3,3,11.60111981,399000000000,7.447638731,28031009,45,38.52092966,0.312400013,5,5,Venezuela,Venezuela,0,1
2010,AUS,900,Australia,0,10,7,6,12.05923767,1150000000000,7.343048995,22031750,77,40.64967173,0.976999998,1,2,Australia,Australia,0,1
2010,AUT,305,Austria,0,10,7,7,11.59316751,392000000000,6.922383076,8363404,0,99.01979624,0.953599989,1,1,Austria,Austria,0,1
2010,BEL,211,Belgium,0,8,7,7,11.68210174,481000000000,7.0372505930000004,10895586,9,149.9976731,0.939499974,1,1,Belgium,Belgium,0,1
2010,BEN,434,Benin,1,7,4,5,9.84367126,6977040762,6.963752846,9199259,2,56.63994105,0.431699991,4,3,Benin,Benin,0,1
2010,BGR,355,Bulgaria,1,9,5,6,10.70423684,50610058210,6.868973355,7395599,2,103.2072466,0.651799977,3,2,Bulgaria,Bulgaria,0,0
2010,BHR,692,Bahrain,1,-5,5,7,10.41015733,25713271277,6.093722785,1240860,4,120.4723945,0.216199994,3,1,Bahrain,Bahrain,0,0
2010,BLR,370,Belarus (Byelorussia),1,-7,2,3,10.76837973,58665088956,6.977292892,9490583,41,113.0675033,0.144899994,6,5,Belarus,Belarus,0,0
2010,BRA,140,Brazil,1,8,4,3,12.34417016,2210000000000,8.291621083,195713635,14,22.77217811,0.52609998,4,5,Brazil,Brazil,0,1
2010,BWA,571,Botswana,1,8,7,6,10.10675693,12786654366,6.298220816,1987105,1,94.89979632,0.911199987,1,2,Botswana,Botswana,0,1
2010,CAF,482,Central African Republic,1,-1,2,2,9.33051588,2140503193,6.642144667,4386768,0,34.43048195,0.219699994,6,6,Central African Republic,Cent. Af. Rep.,0,0
2010,CAN,20,Canada,0,10,6,8,12.20777974,1610000000000,7.531541362,34004889,55,60.34993632,0.97329998,2,0,Canada,Canada,0,1
2010,CHL,155,Chile,1,10,7,5,11.33952696,219000000000,7.232043581,17062536,14,69.063716,0.903100014,1,3,Chile,Chile,0,0
2010,CIV,437,Cote D<U+0092>Ivoire,1,0,2,3,10.39592901,24884505035,7.31245135,20532950,55,93.95943422,0.273600012,6,5,Ivory Coast,Cote d'Ivoire,0,0
2010,COL,100,Colombia,1,7,1,1,11.45652393,286000000000,7.655356488,45222700,5,34.32010548,0.469799995,7,7,Colombia,Colombia,0,1
2010,CUB,40,Cuba,0,-7,4,4,10.80840005,64300000000,7.050218539,11225832,14,40.2919413,0.189400002,4,4,Cuba,Cuba,0,0
2010,CZE,316,Czech Republic,0,9,8,7,11.31697205,207000000000,7.020129569,10474410,4,128.9670771,0.702000022,0,1,Czech Republic,Czech Rep.,0,1
2010,DEU,255,German Federal Republic,1,10,7,8,12.53101244,3400000000000,7.912630803,81776930,0,79.86862424,0.969500005,1,0,Germany,FRG/Germany,0,1
2010,DOM,42,Dominican Republic,1,8,4,4,10.73126786,53860187453,6.986553234,9695121,3,55.99993607,0.484400004,4,4,Dominican Republic,Dom. Rep.,0,0
2010,ECU,130,Ecuador,1,5,5,4,10.84233065,69555367000,7.17641301,15011117,38,60.30323871,0.415499985,3,4,Ecuador,Ecuador,0,0
2010,EGY,651,Egypt,1,-3,3,2,11.34022195,219000000000,7.917826963,82761235,121,47.93635007,0.263599992,5,6,Egypt,Egypt,0,0
2010,ESP,230,Spain,0,10,7,6,12.15250849,1420000000000,7.668170552,46576897,14,52.92824056,0.899200022,1,2,Spain,Spain,0,1
2010,FRA,220,France,1,9,7,7,12.42203307,2640000000000,7.813097105,65027507,69,54.86779108,0.632600009,1,1,France,France,1,1
2010,GEO,372,Georgia,0,6,3,6,10.08790578,12243505583,6.578260326,3786695,18,82.89859589,0.382600009,5,2,Georgia,Georgia,1,0
2010,GHA,452,Ghana,0,8,4,5,10.50751549,32174772956,7.394094625,24779619,4,75.37781579,0.490799993,4,3,Ghana,Ghana,0,0
2010,GRC,350,Greece,1,10,6,5,11.47619667,299000000000,7.046157157,11121341,200,52.82909793,0.724399984,2,3,Greece,Greece,1,0
2010,GTM,90,Guatemala,1,8,6,6,10.61634955,41338008613,7.165256705,14630417,3,62.11493227,0.491899997,2,2,Guatemala,Guatemala,0,0
2010,HUN,310,Hungary,0,10,6,7,11.11772193,131000000000,7.000000999,10000023,1,158.2043044,0.880800009,2,1,Hungary,Hungary,0,0
2010,IND,750,India,1,9,0,0,12.22417554,1680000000000,9.091414104,1234281170,755,49.2552065,0.700200021,8,8,India,India,0,1
2010,ITA,325,Italy/Sardinia,1,10,7,5,12.32919849,2130000000000,7.772889271,59277417,104,52.00618837,0.70539999,1,3,Italy,Italy,1,1
2010,MAR,600,Morocco,1,-6,4,5,10.96949394,93216746662,7.509785524,32343389,19,75.24763454,0.308499992,4,3,Morocco,Morocco,0,0
2010,MEX,70,Mexico,1,8,3,3,12.02440356,1060000000000,8.057258859,114092963,59,60.76031847,0.497599989,5,5,Mexico,Mexico,0,1
2010,MOZ,541,Mozambique,1,5,5,5,10.04483939,11087646868,7.371650978,23531574,28,70.78703629,0.314700007,3,3,Mozambique,Mozambique,0,0
2010,NPL,790,Nepal,1,6,2,3,10.20419208,16002656434,7.431576227,27013212,31,45.98490577,0.525099993,6,5,Nepal,Nepal,0,1
2010,PHL,840,Philippines,0,8,1,1,11.30014095,200000000000,7.972974345,93966780,5,71.41949026,0.519500017,7,7,Philippines,Philippines,1,1
2010,SDN,625,Sudan,1,-2,1,1,10.8171296,65634109237,7.53838536,34545013,36,36.97560936,0.125599995,7,7,Sudan,Sudan,0,1
2010,SGP,830,Singapore,0,-2,7,8,11.37986548,240000000000,6.705584238,5076732,0,369.6855558,0.341899991,1,0,Singapore,Singapore,0,0
2010,SLV,92,El Salvador,1,8,5,5,10.26594929,18400000000,6.791260702,6183875,4,73.53696878,0.451400012,3,3,El Salvador,El Salvador,0,0
2010,TCD,483,Chad,1,-2,4,2,10.02766372,10657705536,7.077445526,11952136,0,80.39070929,0.031500001,4,6,Chad,Chad,0,0
2010,USA,2,United States of America,0,10,6,5,13.17586247,15000000000000,8.490416545,309326085,0,28.05795228,0.983799994,2,3,United States,USA,1,1
2010,VEN,101,Venezuela,1,-3,2,3,11.59460467,393000000000,7.453928676,28439940,26,46.13689352,0.308999985,6,5,Venezuela,Venezuela,0,1
